timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707550797664,322,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,203",200,OK,Stress Thread Group 3-10,,true,,1120,3289,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,322,0,0
1707550797945,41,"cat/cdn/shop/products/Frame6-2022-12-16T133130.385.png-3,390",200,OK,Stress Thread Group 3-6,bin,true,,121072,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133130.385.png?v=1696600690,37,0,0
1707550797958,44,"cat/cdn/shop/files/CatsanCertificate.png-3,498",200,OK,Stress Thread Group 3-5,bin,true,,74555,1382,7,7,https://supertails.com/cdn/shop/files/CatsanCertificate.png?v=1696483069,42,0,0
1707550797987,39,"cat/cdn/shop/products/Frame6-2022-12-16T132849.031.png-3,394",200,OK,Stress Thread Group 3-6,bin,true,,95875,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132849.031.png?v=1696600708,37,0,0
1707550797684,344,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,194",200,OK,Stress Thread Group 3-8,,true,,1118,1640,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,344,0,0
1707550797705,334,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,194",200,OK,Stress Thread Group 3-9,,true,,1120,1640,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,334,0,0
1707550798003,56,"cat/cdn/shop/products/SUPERTAILS_2_6d90567e-5253-4cf4-83d7-b702783dca39.png-3,499",200,OK,Stress Thread Group 3-5,bin,true,,127914,1417,7,7,https://supertails.com/cdn/shop/products/SUPERTAILS_2_6d90567e-5253-4cf4-83d7-b702783dca39.png?v=1696543619,51,0,0
1707550798027,50,"cat/cdn/shop/products/Frame6-2022-12-16T132936.675.png-3,399",200,OK,Stress Thread Group 3-6,bin,true,,86489,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T132936.675.png?v=1696600715,48,0,0
1707550798060,65,"cat/cdn/shop/products/Featuresintersand1_7a5bc1f7-a83e-4ffa-8bc0-513e2d0d5b19-187654.png-3,500",200,OK,Stress Thread Group 3-5,bin,true,,46160,1430,7,7,https://supertails.com/cdn/shop/products/Featuresintersand1_7a5bc1f7-a83e-4ffa-8bc0-513e2d0d5b19-187654.png?v=1696543630,64,0,0
1707550798077,59,"cat/cdn/shop/files/Frame675.png-3,404",200,OK,Stress Thread Group 3-6,bin,true,,83812,1373,7,7,https://supertails.com/cdn/shop/files/Frame675.png?v=1698670803,57,0,0
1707550798136,40,"cat/cdn/shop/products/Frame6-2022-12-16T133036.944.png-3,401",200,OK,Stress Thread Group 3-6,bin,true,,63272,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T133036.944.png?v=1696600777,40,0,0
1707550798126,52,"cat/cdn/shop/products/Copyofsand1_b3de43da-f661-4ebe-baf8-39f431f0c6cf-923178.png-3,505",200,OK,Stress Thread Group 3-5,bin,true,,155350,1423,7,7,https://supertails.com/cdn/shop/products/Copyofsand1_b3de43da-f661-4ebe-baf8-39f431f0c6cf-923178.png?v=1696543637,46,0,0
1707550797869,327,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,513",200,OK,Stress Thread Group 3-4,,true,,1114,2577,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,327,0,0
1707550798177,42,"cat/cdn/shop/files/Frame835_1.png-3,407",200,OK,Stress Thread Group 3-6,bin,true,,46876,1375,7,7,https://supertails.com/cdn/shop/files/Frame835_1.png?v=1698915436,42,0,0
1707550798178,48,"cat/cdn/shop/products/In_Ac2_1-994657.png-3,503",200,OK,Stress Thread Group 3-5,bin,true,,33635,1383,7,7,https://supertails.com/cdn/shop/products/In_Ac2_1-994657.png?v=1696543633,48,0,0
1707550798220,39,"cat/cdn/shop/files/Frame674.png-3,405",200,OK,Stress Thread Group 3-6,bin,true,,83797,1373,7,7,https://supertails.com/cdn/shop/files/Frame674.png?v=1698670804,38,0,0
1707550798227,46,"cat/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000_small.jpg-3,507",200,OK,Stress Thread Group 3-5,bin,true,,3779,1427,7,7,https://supertails.com/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000_small.jpg?v=1675927628,46,0,0
1707550797987,315,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,249",200,OK,Stress Thread Group 3-10,,true,,1118,2615,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,315,0,0
1707550798260,47,"cat/cdn/shop/files/Frame10714.png-3,411",200,OK,Stress Thread Group 3-6,bin,true,,57791,1375,7,7,https://supertails.com/cdn/shop/files/Frame10714.png?v=1701262045,46,0,0
1707550797984,333,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,258",200,OK,Stress Thread Group 3-7,,true,,1118,1898,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,333,0,0
1707550798274,46,"cat/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000.jpg-3,508",200,OK,Stress Thread Group 3-5,bin,true,,46973,1421,7,7,https://supertails.com/cdn/shop/products/94521cd8eadb47328cf674e5c0729d36.thumbnail.0000000000.jpg?v=1675927628,45,0,0
1707550798308,42,"cat/cdn/shop/products/Frame6_3fb67496-02a7-4b6e-a6dc-104ab84cdb59_1.jpg-3,424",200,OK,Stress Thread Group 3-6,bin,true,,58508,1413,7,7,https://supertails.com/cdn/shop/products/Frame6_3fb67496-02a7-4b6e-a6dc-104ab84cdb59_1.jpg?v=1696494539,42,0,0
1707550798318,47,"cat/cdn/shop/products/Frame6-2022-12-16T130152.757.png-3,280",200,OK,Stress Thread Group 3-7,bin,true,,127332,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130152.757.png?v=1696600042,43,0,0
1707550798039,335,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,200",200,OK,Stress Thread Group 3-9,,true,,1116,2292,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,335,0,0
1707550798029,351,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,200",200,OK,Stress Thread Group 3-8,,true,,1118,2292,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,351,0,0
1707550798351,46,"cat/cdn/shop/products/4_3b8acc32-b684-4c75-a5fd-414ceb7a054d.jpg-3,432",200,OK,Stress Thread Group 3-6,bin,true,,152272,1406,7,7,https://supertails.com/cdn/shop/products/4_3b8acc32-b684-4c75-a5fd-414ceb7a054d.jpg?v=1696494542,42,0,0
1707550798365,44,"cat/cdn/shop/products/Frame6-2022-12-16T125848.071.png-3,285",200,OK,Stress Thread Group 3-7,bin,true,,84451,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125848.071.png?v=1696600061,42,0,0
1707550798397,56,"cat/cdn/shop/products/5_503d90b3-6065-4f0a-a7e6-7498b5e9ea28.jpg-3,437",200,OK,Stress Thread Group 3-6,bin,true,,159041,1406,7,7,https://supertails.com/cdn/shop/products/5_503d90b3-6065-4f0a-a7e6-7498b5e9ea28.jpg?v=1696494418,52,0,0
1707550798410,45,"cat/cdn/shop/products/Frame6-2022-12-16T125808.853.png-3,283",200,OK,Stress Thread Group 3-7,bin,true,,96759,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125808.853.png?v=1696600054,43,0,0
1707550798455,44,"cat/cdn/shop/products/7_cf6659a8-c2f6-414e-8399-0d28867319fc.jpg-3,441",200,OK,Stress Thread Group 3-6,bin,true,,157180,1406,7,7,https://supertails.com/cdn/shop/products/7_cf6659a8-c2f6-414e-8399-0d28867319fc.jpg?v=1696494457,39,0,0
1707550798456,63,"cat/cdn/shop/products/Frame6-2022-12-16T130100.385.png-3,295",200,OK,Stress Thread Group 3-7,bin,true,,63277,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130100.385.png?v=1696600069,62,0,0
1707550798196,331,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,511",200,OK,Stress Thread Group 3-4,,true,,1124,1658,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,331,0,0
1707550798500,42,"cat/cdn/shop/products/6_e8245edd-2bf2-498d-82bf-47643292ea71.jpg-3,439",200,OK,Stress Thread Group 3-6,bin,true,,153038,1406,7,7,https://supertails.com/cdn/shop/products/6_e8245edd-2bf2-498d-82bf-47643292ea71.jpg?v=1696494545,39,0,0
1707550798520,41,"cat/cdn/shop/products/Frame6-2022-12-16T141429.079.png-3,296",200,OK,Stress Thread Group 3-7,bin,true,,69521,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141429.079.png?v=1696600860,39,0,0
1707550798543,41,"cat/cdn/shop/products/Frame8_41751579-f231-4187-a8a7-631737ebd9db.jpg-3,443",200,OK,Stress Thread Group 3-6,bin,true,,200948,1411,7,7,https://supertails.com/cdn/shop/products/Frame8_41751579-f231-4187-a8a7-631737ebd9db.jpg?v=1696494554,36,0,0
1707550798562,50,"cat/cdn/shop/products/Frame6-2022-12-16T141710.895.png-3,301",200,OK,Stress Thread Group 3-7,bin,true,,93136,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141710.895.png?v=1696600926,48,0,0
1707550798321,352,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,509",200,OK,Stress Thread Group 3-5,,true,,1118,2466,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,352,0,0
1707550798613,72,"cat/cdn/shop/products/Frame6-2022-12-16T141528.069.png-3,298",200,OK,Stress Thread Group 3-7,bin,true,,94729,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141528.069.png?v=1696600904,70,0,0
1707550798374,328,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,202",200,OK,Stress Thread Group 3-9,,true,,1120,2500,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,328,0,0
1707550798381,345,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,202",200,OK,Stress Thread Group 3-8,,true,,1114,2500,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,345,0,0
1707550798686,50,"cat/cdn/shop/products/Frame6-2022-12-16T141624.218.png-3,300",200,OK,Stress Thread Group 3-7,bin,true,,90756,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141624.218.png?v=1696600911,47,0,0
1707550798736,46,"cat/cdn/shop/products/Frame6-2022-12-16T141739.290.png-3,309",200,OK,Stress Thread Group 3-7,bin,true,,83686,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141739.290.png?v=1696600947,44,0,0
1707550798783,42,"cat/cdn/shop/products/Frame6-2022-12-16T141350.572.png-3,297",200,OK,Stress Thread Group 3-7,bin,true,,97134,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T141350.572.png?v=1696600894,40,0,0
1707550798529,316,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,517",200,OK,Stress Thread Group 3-4,,true,,1116,2716,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,316,0,0
1707550798826,42,"cat/wpm@cc00d552w755d100bpc2f13081mb87193f6/web-pixel-shopify-custom-pixel@0575/sandbox/modern/pages/cat-products-3,310",200,OK,Stress Thread Group 3-7,text,true,,18208,1545,7,7,https://supertails.com/wpm@cc00d552w755d100bpc2f13081mb87193f6/web-pixel-shopify-custom-pixel@0575/sandbox/modern/pages/cat-products,42,0,0
1707550798585,292,"cat/cart-3,428",200,OK,Stress Thread Group 3-6,text,true,,4023,1299,7,7,https://supertails.com/cart?t=1707545693734&view=ajax,292,0,0
1707550798878,38,"cat/cdn/shop/files/image598_1_1_1.png-3,444",200,OK,Stress Thread Group 3-6,bin,true,,65684,1379,7,7,https://supertails.com/cdn/shop/files/image598_1_1_1.png?v=1706160601,37,0,0
1707550798868,51,"cat/cdn/shop/products/Frame6-2022-12-16T140834.803_b1beff0a-dc35-48d1-b3f5-9287e893180a.png-3,311",200,OK,Stress Thread Group 3-7,bin,true,,121087,1433,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140834.803_b1beff0a-dc35-48d1-b3f5-9287e893180a.png?v=1696600957,49,0,0
1707550798917,37,"cat/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png-3,422",200,OK,Stress Thread Group 3-6,bin,true,,51761,1412,7,7,https://supertails.com/cdn/shop/files/Frame10713_c366b90b-7cab-44d4-a2dd-0339a391b170.png?v=1701262044,37,0,0
1707550798920,41,"cat/cdn/shop/files/Frame672.png-3,313",200,OK,Stress Thread Group 3-7,bin,true,,83495,1373,7,7,https://supertails.com/cdn/shop/files/Frame672.png?v=1698670524,39,0,0
1707550798955,42,"cat/cdn/shop/products/Group529_1.jpg-3,450",200,OK,Stress Thread Group 3-6,bin,true,,54041,1378,7,7,https://supertails.com/cdn/shop/products/Group529_1.jpg?v=1696496773,42,0,0
1707550798962,39,"cat/cdn/shop/files/Frame671.png-3,314",200,OK,Stress Thread Group 3-7,bin,true,,83489,1373,7,7,https://supertails.com/cdn/shop/files/Frame671.png?v=1698670525,37,0,0
1707550798674,338,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,512",200,OK,Stress Thread Group 3-5,,true,,1112,2432,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,338,0,0
1707550798998,40,"cat/cdn/shop/files/Back.png-3,449",200,OK,Stress Thread Group 3-6,bin,true,,65605,1369,7,7,https://supertails.com/cdn/shop/files/Back.png?v=1706607396,39,0,0
1707550798704,338,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,203",200,OK,Stress Thread Group 3-9,,true,,1114,3289,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,338,0,0
1707550799002,51,"cat/cdn/shop/products/Frame6-2022-12-16T131119.769.png-3,322",200,OK,Stress Thread Group 3-7,bin,true,,90291,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131119.769.png?v=1696600222,49,0,0
1707550799039,41,"cat/cdn/shop/files/Front_2.png-3,448",200,OK,Stress Thread Group 3-6,bin,true,,59046,1372,7,7,https://supertails.com/cdn/shop/files/Front_2.png?v=1706607397,41,0,0
1707550798728,358,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,203",200,OK,Stress Thread Group 3-8,,true,,1116,3289,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,358,0,0
1707550799053,48,"cat/cdn/shop/products/Frame6-2022-12-16T131209.385.png-3,319",200,OK,Stress Thread Group 3-7,bin,true,,62677,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131209.385.png?v=1696600212,47,0,0
1707550799081,40,"cat/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png-3,452",200,OK,Stress Thread Group 3-6,bin,true,,127711,1410,7,7,https://supertails.com/cdn/shop/products/Frame1-2021-10-11T161359.273-776623-156576.png?v=1696496818,37,0,0
1707550799101,56,"cat/cdn/shop/products/Frame6-2022-12-16T131440.985.png-3,324",200,OK,Stress Thread Group 3-7,bin,true,,78464,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131440.985.png?v=1696600239,55,0,0
1707550799121,38,"cat/cdn/shop/products/Group532-687777.png-3,453",200,OK,Stress Thread Group 3-6,bin,true,,150415,1383,7,7,https://supertails.com/cdn/shop/products/Group532-687777.png?v=1696496826,35,0,0
1707550798846,327,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,515",200,OK,Stress Thread Group 3-4,,true,,1124,3450,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,327,0,0
1707550799159,39,"cat/cdn/shop/files/Frame872.png-3,460",200,OK,Stress Thread Group 3-6,bin,true,,50104,1373,7,7,https://supertails.com/cdn/shop/files/Frame872.png?v=1699879153,38,0,0
1707550799159,58,"cat/cdn/shop/products/Frame6-2022-12-16T131702.545.png-3,326",200,OK,Stress Thread Group 3-7,bin,true,,127340,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131702.545.png?v=1696600264,55,0,0
1707550799198,39,"cat/cdn/shop/products/Group531-478553-625416.png-3,456",200,OK,Stress Thread Group 3-6,bin,true,,68718,1390,7,7,https://supertails.com/cdn/shop/products/Group531-478553-625416.png?v=1696496830,38,0,0
1707550799218,42,"cat/cdn/shop/products/Frame6-2022-12-16T131635.566.png-3,325",200,OK,Stress Thread Group 3-7,bin,true,,121086,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131635.566.png?v=1696600252,39,0,0
1707550799237,47,"cat/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png-3,458",200,OK,Stress Thread Group 3-6,bin,true,,44129,1410,7,7,https://supertails.com/cdn/shop/files/image599_5edc2683-61c5-4caa-84ca-a6be1a2a64e1.png?v=1697117888,46,0,0
1707550799261,44,"cat/cdn/shop/products/Frame6-2022-12-16T131339.952.png-3,327",200,OK,Stress Thread Group 3-7,bin,true,,96818,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131339.952.png?v=1696600275,42,0,0
1707550798303,1022,"cat/pages/cat-products-3,201",200,OK,Stress Thread Group 3-10,text,true,,148193,1458,7,7,https://supertails.com/pages/cat-products,779,0,0
1707550799285,43,"cat/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png-3,461",200,OK,Stress Thread Group 3-6,bin,true,,58735,1409,7,7,https://supertails.com/cdn/shop/files/Frame35_de86f830-4f6b-4aff-887c-19de03fbb9b6.png?v=1706159831,42,0,0
1707550799305,47,"cat/cdn/shop/products/Frame6-2022-12-16T131414.981.png-3,329",200,OK,Stress Thread Group 3-7,bin,true,,83981,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131414.981.png?v=1696600282,44,0,0
1707550799013,342,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,513",200,OK,Stress Thread Group 3-5,,true,,1120,2577,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,342,0,0
1707550799327,39,"cat/cdn/shop/t/462/assets/pagefly.bc58673e.css-3,265",200,OK,Stress Thread Group 3-10,text,true,,7452,1361,7,7,https://supertails.com/cdn/shop/t/462/assets/pagefly.bc58673e.css?v=60749442741763067811707419906,39,0,0
1707550799328,45,"cat/cdn/shop/products/Group530-208719-167488.png-3,457",200,OK,Stress Thread Group 3-6,bin,true,,209898,1390,7,7,https://supertails.com/cdn/shop/products/Group530-208719-167488.png?v=1696496834,41,0,0
1707550799043,336,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,249",200,OK,Stress Thread Group 3-9,,true,,1118,2615,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,336,0,0
1707550799352,45,"cat/cdn/shop/products/Frame6-2022-12-16T131604.291.png-3,330",200,OK,Stress Thread Group 3-7,bin,true,,63281,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T131604.291.png?v=1696600298,44,0,0
1707550799374,41,"cat/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg-3,464",200,OK,Stress Thread Group 3-6,bin,true,,75584,1406,7,7,https://supertails.com/cdn/shop/products/2_140f69c4-91ae-4b34-9e34-6a4952be3dc9.jpg?v=1706159831,39,0,0
1707550799367,54,"cat/checkouts/internal/preloads.js-3,267",200,OK,Stress Thread Group 3-10,text,true,,1852,1357,7,7,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,53,0,0
1707550799087,347,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,249",200,OK,Stress Thread Group 3-8,,true,,1120,2615,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,347,0,0
1707550799397,40,"cat/cdn/shop/products/Frame6-2022-12-16T134024.752.png-3,336",200,OK,Stress Thread Group 3-7,bin,true,,91724,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134024.752.png?v=1696600102,38,0,0
1707550799415,39,"cat/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg-3,466",200,OK,Stress Thread Group 3-6,bin,true,,89998,1406,7,7,https://supertails.com/cdn/shop/products/4_ea762fe7-2de1-4200-b94a-8b69cc480b9b.jpg?v=1706159831,38,0,0
1707550799421,41,"cat/cdn/shop/products/Frame6-2022-12-16T130032.278.png-3,277",200,OK,Stress Thread Group 3-10,bin,true,,78638,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130032.278.png?v=1696600018,38,0,0
1707550799438,39,"cat/cdn/shop/products/Frame6-2022-12-16T134055.359.png-3,334",200,OK,Stress Thread Group 3-7,bin,true,,63140,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134055.359.png?v=1696600092,38,0,0
1707550799173,322,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,524",200,OK,Stress Thread Group 3-4,,true,,1120,2669,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,322,0,0
1707550799455,40,"cat/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg-3,465",200,OK,Stress Thread Group 3-6,bin,true,,90207,1406,7,7,https://supertails.com/cdn/shop/products/3_a40f2a7c-6401-40f5-941b-3eb496086805.jpg?v=1706159831,38,0,0
1707550799463,45,"cat/cdn/shop/products/Frame6-2022-12-16T125719.156.png-3,269",200,OK,Stress Thread Group 3-10,bin,true,,62255,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125719.156.png?v=1696599985,43,0,0
1707550799478,53,"cat/cdn/shop/products/Frame12821.png-3,333",200,OK,Stress Thread Group 3-7,bin,true,,143401,1378,7,7,https://supertails.com/cdn/shop/products/Frame12821.png?v=1696600319,49,0,0
1707550799496,42,"cat/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg-3,467",200,OK,Stress Thread Group 3-6,bin,true,,68339,1406,7,7,https://supertails.com/cdn/shop/products/5_5185e57a-57aa-4594-8320-541719a3857a.jpg?v=1706159831,40,0,0
1707550799509,42,"cat/cdn/shop/products/Frame6-2022-12-16T125613.917.png-3,276",200,OK,Stress Thread Group 3-10,bin,true,,91837,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125613.917.png?v=1696599994,38,0,0
1707550799538,38,"cat/cdn/shop/products/6_34cda4f4-7361-403c-975d-45db0fdb130b.jpg-3,468",200,OK,Stress Thread Group 3-6,bin,true,,66196,1406,7,7,https://supertails.com/cdn/shop/products/6_34cda4f4-7361-403c-975d-45db0fdb130b.jpg?v=1706159831,37,0,0
1707550799532,51,"cat/cdn/shop/products/Frame12820.png-3,332",200,OK,Stress Thread Group 3-7,bin,true,,126925,1378,7,7,https://supertails.com/cdn/shop/products/Frame12820.png?v=1696600311,49,0,0
1707550799551,54,"cat/cdn/shop/products/Frame6-2022-12-16T130127.289.png-3,278",200,OK,Stress Thread Group 3-10,bin,true,,121077,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130127.289.png?v=1696600030,49,0,0
1707550799584,45,"cat/cdn/shop/products/Frame6-2022-12-16T134400.650.png-3,339",200,OK,Stress Thread Group 3-7,bin,true,,127336,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134400.650.png?v=1696600115,42,0,0
1707550799630,52,"cat/cdn/shop/products/Frame6-2022-12-16T134332.427.png-3,342",200,OK,Stress Thread Group 3-7,bin,true,,121088,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134332.427.png?v=1696600127,49,0,0
1707550799355,335,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,511",200,OK,Stress Thread Group 3-5,,true,,1114,1658,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,335,0,0
1707550799683,41,"cat/cdn/shop/products/Frame6-2022-12-16T134119.928.png-3,344",200,OK,Stress Thread Group 3-7,bin,true,,97177,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134119.928.png?v=1696600157,39,0,0
1707550799725,42,"cat/cdn/shop/products/Frame6-2022-12-16T134239.952.png-3,343",200,OK,Stress Thread Group 3-7,bin,true,,78947,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134239.952.png?v=1696600145,41,0,0
1707550799768,49,"cat/cdn/shop/products/Frame6-2022-12-16T134306.804.png-3,346",200,OK,Stress Thread Group 3-7,bin,true,,63282,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134306.804.png?v=1696600173,47,0,0
1707550799496,338,"cat/.well-known/shopify/monorail/v1/produce-3,561",200,OK,Stress Thread Group 3-4,,true,,1116,5272,7,7,https://supertails.com/.well-known/shopify/monorail/v1/produce,338,0,0
1707550799817,40,"cat/cdn/shop/files/Frame668.png-3,347",200,OK,Stress Thread Group 3-7,bin,true,,77605,1373,7,7,https://supertails.com/cdn/shop/files/Frame668.png?v=1698670151,39,0,0
1707550799577,295,"cat/cart.json-3,454",200,OK,Stress Thread Group 3-6,text,true,,2291,1278,7,7,https://supertails.com/cart.json,295,0,0
1707550799858,44,"cat/cdn/shop/products/Frame6-2022-12-16T134151.090.png-3,345",200,OK,Stress Thread Group 3-7,bin,true,,86371,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T134151.090.png?v=1696600165,42,0,0
1707550799873,50,"cat/cdn/shop/products/7_9500470b-3c6d-4a8f-abb1-1494104b2db6.jpg-3,471",200,OK,Stress Thread Group 3-6,bin,true,,82281,1406,7,7,https://supertails.com/cdn/shop/products/7_9500470b-3c6d-4a8f-abb1-1494104b2db6.jpg?v=1706159831,48,0,0
1707550799606,318,"cat/.well-known/shopify/monorail/unstable/produce_batch-3,258",200,OK,Stress Thread Group 3-10,,true,,1114,1898,7,7,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,318,0,0
1707550799903,44,"cat/cdn/shop/files/Frame667.png-3,354",200,OK,Stress Thread Group 3-7,bin,true,,77606,1373,7,7,https://supertails.com/cdn/shop/files/Frame667.png?v=1698670150,42,0,0
1707550799923,38,"cat/cdn/shop/files/COMBOFreshForPaw_63252660-b301-467e-9960-607aad4cdef5.jpg-3,472",200,OK,Stress Thread Group 3-6,bin,true,,47064,1418,7,7,https://supertails.com/cdn/shop/files/COMBOFreshForPaw_63252660-b301-467e-9960-607aad4cdef5.jpg?v=1706159831,37,0,0
1707550799924,44,"cat/cdn/shop/products/Frame6-2022-12-16T130152.757.png-3,280",200,OK,Stress Thread Group 3-10,bin,true,,127332,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T130152.757.png?v=1696600042,38,0,0
1707550799961,35,"cat/cdn/shop/files/Frame35_86130443-a965-4891-93e3-5e2630a67d85.png-3,474",200,OK,Stress Thread Group 3-6,bin,true,,56887,1409,7,7,https://supertails.com/cdn/shop/files/Frame35_86130443-a965-4891-93e3-5e2630a67d85.png?v=1706159899,34,0,0
1707550799947,51,"cat/cdn/shop/products/Frame6-2022-12-16T140508.797.png-3,360",200,OK,Stress Thread Group 3-7,bin,true,,97684,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T140508.797.png?v=1696600454,49,0,0
1707550799968,42,"cat/cdn/shop/products/Frame6-2022-12-16T125848.071.png-3,285",200,OK,Stress Thread Group 3-10,bin,true,,84455,1396,7,7,https://supertails.com/cdn/shop/products/Frame6-2022-12-16T125848.071.png?v=1696600061,39,0,0
